   0.022	   0.021	   0.020	   0.002	   0.001	   0.020	   0.007	   0.001	   0.090	   0.107	   0.082	   0.077	   0.040	   0.045	   0.049	   0.047
  -0.006	   0.013	   0.003	   0.005	  -0.009	  -0.017	  -0.003	   0.023	   0.068	   0.079	   0.065	   0.074	   0.050	   0.054	   0.051	   0.052
   0.020	  -0.013	   0.003	   0.001	  -0.010	   0.012	  -0.010	  -0.022	   0.077	   0.096	   0.082	   0.083	   0.047	   0.042	   0.048	   0.047
  -0.010	   0.022	  -0.002	   0.022	  -0.006	  -0.008	   0.021	  -0.013	   0.075	   0.078	   0.079	   0.072	   0.045	   0.043	   0.045	   0.041
  -0.006	  -0.019	  -0.008	  -0.047	   0.015	  -0.002	   0.006	  -0.006	   0.076	   0.073	   0.100	   0.081	   0.046	   0.045	   0.040	   0.044
  -0.022	   0.019	  -0.025	  -0.019	  -0.016	   0.008	   0.022	  -0.016	   0.071	   0.069	   0.075	   0.076	   0.043	   0.048	   0.046	   0.044
  -0.003	   0.027	   0.009	  -0.026	  -0.044	   0.009	  -0.021	   0.032	   0.068	   0.089	   0.081	   0.084	   0.050	   0.050	   0.049	   0.056
  -0.013	  -0.000	  -0.022	   0.025	  -0.007	   0.003	  -0.008	  -0.014	   0.074	   0.077	   0.091	   0.090	   0.042	   0.043	   0.048	   0.051
  -0.002	   0.000	   0.016	  -0.012	   0.014	   0.011	  -0.023	  -0.004	   0.095	   0.081	   0.083	   0.082	   0.047	   0.036	   0.042	   0.039
  -0.036	   0.004	  -0.013	  -0.014	  -0.034	   0.015	  -0.016	   0.002	   0.073	   0.078	   0.095	   0.078	   0.051	   0.044	   0.043	   0.042
   0.012	   0.017	  -0.009	  -0.021	   0.044	   0.000	  -0.015	  -0.017	   0.078	   0.070	   0.069	   0.079	   0.039	   0.043	   0.045	   0.037
   0.006	  -0.008	   0.015	   0.019	   0.020	  -0.005	  -0.030	  -0.008	   0.064	   0.095	   0.094	   0.088	   0.048	   0.040	   0.053	   0.045
  -0.028	  -0.003	  -0.030	   0.016	   0.004	  -0.011	   0.004	   0.015	   0.088	   0.075	   0.076	   0.084	   0.048	   0.040	   0.039	   0.047
   0.013	   0.025	  -0.016	   0.015	  -0.001	  -0.010	   0.031	   0.037	   0.080	   0.076	   0.073	   0.088	   0.036	   0.046	   0.043	   0.046
   0.010	   0.017	   0.009	   0.017	  -0.007	  -0.021	  -0.023	   0.005	   0.085	   0.074	   0.084	   0.086	   0.041	   0.050	   0.041	   0.049
  -0.016	  -0.008	  -0.004	   0.020	  -0.024	   0.006	   0.018	   0.006	   0.074	   0.066	   0.088	   0.065	   0.038	   0.051	   0.047	   0.044
   0.004	  -0.038	  -0.007	  -0.001	   0.024	  -0.025	   0.003	   0.017	   0.065	   0.077	   0.075	   0.083	   0.041	   0.044	   0.045	   0.046
  -0.000	   0.007	  -0.020	  -0.009	  -0.013	   0.010	   0.002	  -0.021	   0.078	   0.082	   0.086	   0.090	   0.046	   0.047	   0.036	   0.042
   0.016	   0.004	  -0.008	  -0.003	  -0.009	   0.023	  -0.001	  -0.006	   0.087	   0.087	   0.080	   0.085	   0.044	   0.048	   0.044	   0.047
   0.017	  -0.011	  -0.001	   0.011	   0.028	   0.001	  -0.004	   0.009	   0.083	   0.067	   0.089	   0.105	   0.047	   0.042	   0.044	   0.046
   0.028	   0.040	  -0.003	  -0.017	   0.005	  -0.016	  -0.010	   0.004	   0.058	   0.085	   0.077	   0.075	   0.044	   0.044	   0.049	   0.046
   0.012	  -0.004	  -0.019	  -0.011	  -0.015	  -0.048	   0.001	   0.006	   0.082	   0.086	   0.096	   0.074	   0.048	   0.041	   0.042	   0.053
   0.007	  -0.026	  -0.035	  -0.008	  -0.019	   0.002	   0.014	   0.011	   0.097	   0.093	   0.069	   0.073	   0.047	   0.041	   0.047	   0.042
   0.004	  -0.011	   0.004	  -0.015	  -0.017	  -0.022	   0.038	   0.020	   0.073	   0.076	   0.086	   0.069	   0.046	   0.045	   0.046	   0.049
  -0.021	   0.001	  -0.006	   0.003	   0.011	   0.027	  -0.019	   0.019	   0.071	   0.083	   0.083	   0.080	   0.045	   0.044	   0.051	   0.050
   0.010	  -0.010	   0.011	   0.005	   0.006	  -0.000	  -0.001	   0.014	   0.092	   0.072	   0.058	   0.076	   0.043	   0.037	   0.046	   0.043
  -0.010	  -0.002	  -0.010	   0.004	  -0.004	  -0.013	   0.005	   0.008	   0.101	   0.087	   0.103	   0.080	   0.046	   0.044	   0.046	   0.038
  -0.008	  -0.017	   0.024	   0.006	   0.013	   0.019	  -0.017	  -0.009	   0.093	   0.072	   0.080	   0.068	   0.043	   0.052	   0.038	   0.043
  -0.026	  -0.004	   0.013	  -0.005	  -0.004	   0.014	  -0.002	   0.003	   0.086	   0.079	   0.078	   0.093	   0.045	   0.045	   0.045	   0.051
   0.009	   0.012	  -0.015	  -0.007	  -0.000	  -0.001	   0.028	   0.027	   0.062	   0.080	   0.076	   0.064	   0.041	   0.049	   0.054	   0.040
   0.024	   0.003	   0.001	  -0.003	   0.001	   0.035	  -0.012	  -0.029	   0.079	   0.054	   0.067	   0.081	   0.049	   0.042	   0.038	   0.043
  -0.012	  -0.016	  -0.000	   0.052	  -0.021	  -0.019	  -0.006	   0.009	   0.084	   0.069	   0.091	   0.070	   0.052	   0.049	   0.041	   0.041
  -0.018	   0.015	   0.044	  -0.010	  -0.002	  -0.003	  -0.004	  -0.001	   0.081	   0.082	   0.078	   0.099	   0.044	   0.045	   0.041	   0.045
  -0.004	   0.006	   0.018	   0.007	   0.009	   0.016	   0.011	  -0.010	   0.070	   0.073	   0.064	   0.092	   0.048	   0.043	   0.040	   0.050
   0.003	   0.007	   0.010	  -0.000	   0.033	   0.030	  -0.011	  -0.019	   0.087	   0.063	   0.073	   0.079	   0.050	   0.041	   0.047	   0.040
   0.002	   0.011	   0.007	   0.009	  -0.012	  -0.007	   0.010	   0.016	   0.081	   0.074	   0.081	   0.060	   0.040	   0.046	   0.039	   0.045
  -0.031	   0.010	   0.023	   0.013	   0.006	  -0.005	   0.015	  -0.004	   0.088	   0.092	   0.092	   0.085	   0.049	   0.048	   0.048	   0.042
  -0.001	   0.009	  -0.027	   0.000	   0.016	  -0.014	  -0.041	   0.025	   0.082	   0.067	   0.089	   0.071	   0.053	   0.049	   0.043	   0.048
  -0.014	  -0.021	   0.019	  -0.015	   0.009	  -0.004	   0.025	  -0.007	   0.080	   0.062	   0.084	   0.089	   0.037	   0.040	   0.044	   0.046
   0.045	   0.002	   0.000	   0.009	   0.002	  -0.010	   0.007	  -0.001	   0.077	   0.090	   0.077	   0.071	   0.055	   0.046	   0.042	   0.041
   0.029	  -0.034	   0.005	  -0.023	  -0.003	  -0.027	   0.012	   0.010	   0.079	   0.083	   0.072	   0.092	   0.042	   0.046	   0.047	   0.046
  -0.018	  -0.002	   0.013	  -0.005	   0.010	   0.005	   0.001	  -0.024	   0.083	   0.086	   0.074	   0.073	   0.039	   0.047	   0.043	   0.040
  -0.007	  -0.007	  -0.013	   0.013	  -0.022	  -0.031	  -0.028	   0.012	   0.076	   0.085	   0.060	   0.095	   0.044	   0.048	   0.050	   0.044
   0.015	   0.033	  -0.005	   0.032	  -0.012	   0.024	   0.019	  -0.036	   0.072	   0.084	   0.071	   0.086	   0.046	   0.052	   0.044	   0.031
   0.019	  -0.006	   0.030	  -0.002	   0.003	   0.004	  -0.014	  -0.002	   0.067	   0.088	   0.088	   0.059	   0.049	   0.039	   0.046	   0.048
  -0.003	   0.008	   0.007	   0.026	  -0.028	   0.009	   0.008	   0.001	   0.085	   0.081	   0.071	   0.077	   0.042	   0.051	   0.047	   0.045
  -0.011	  -0.015	  -0.011	  -0.029	   0.023	   0.018	  -0.007	  -0.003	   0.091	   0.080	   0.085	   0.097	   0.043	   0.046	   0.050	   0.043
   0.001	  -0.023	   0.005	  -0.007	   0.007	   0.006	   0.013	  -0.011	   0.086	   0.092	   0.079	   0.067	   0.045	   0.047	   0.044	   0.045
   0.007	  -0.024	   0.027	   0.010	   0.018	  -0.007	   0.009	  -0.012	   0.089	   0.100	   0.067	   0.078	   0.042	   0.038	   0.042	   0.049
   0.000	  -0.013	  -0.017	  -0.033	   0.018	  -0.012	  -0.005	  -0.029	   0.098	   0.090	   0.085	   0.083	   0.045	   0.042	   0.052	   0.048
