  -0.002	   0.027	  -0.002	   0.012	  -0.011	   0.026	   0.016	  -0.011	   0.095	   0.080	   0.088	   0.085	   0.046	   0.048	   0.051	   0.050
   0.002	  -0.021	   0.030	  -0.004	  -0.035	  -0.042	  -0.006	  -0.004	   0.073	   0.058	   0.088	   0.090	   0.054	   0.043	   0.047	   0.035
  -0.016	  -0.015	   0.005	   0.003	   0.028	  -0.002	  -0.009	   0.013	   0.080	   0.086	   0.089	   0.065	   0.048	   0.054	   0.040	   0.048
  -0.003	   0.010	  -0.007	  -0.018	  -0.009	   0.009	  -0.001	   0.025	   0.068	   0.084	   0.072	   0.074	   0.048	   0.053	   0.038	   0.048
  -0.015	   0.008	  -0.008	   0.019	  -0.021	   0.013	   0.027	  -0.018	   0.083	   0.085	   0.070	   0.083	   0.042	   0.046	   0.044	   0.053
   0.032	  -0.032	   0.019	   0.009	  -0.010	  -0.023	  -0.017	  -0.007	   0.059	   0.082	   0.083	   0.068	   0.042	   0.043	   0.044	   0.058
   0.013	   0.023	   0.020	  -0.027	  -0.005	  -0.008	  -0.000	   0.008	   0.073	   0.070	   0.087	   0.063	   0.041	   0.041	   0.042	   0.040
  -0.009	   0.009	  -0.012	  -0.000	   0.002	  -0.007	   0.005	   0.016	   0.085	   0.080	   0.068	   0.081	   0.038	   0.048	   0.041	   0.042
   0.004	   0.033	  -0.010	  -0.001	  -0.010	   0.008	   0.002	  -0.025	   0.070	   0.077	   0.082	   0.073	   0.046	   0.051	   0.040	   0.048
  -0.008	  -0.000	  -0.026	   0.036	  -0.007	  -0.003	  -0.003	   0.001	   0.084	   0.093	   0.087	   0.084	   0.043	   0.052	   0.038	   0.043
   0.037	  -0.008	   0.002	  -0.006	  -0.009	   0.007	  -0.024	  -0.005	   0.078	   0.098	   0.090	   0.095	   0.048	   0.045	   0.045	   0.047
   0.006	  -0.007	  -0.010	  -0.033	  -0.008	   0.021	  -0.015	  -0.005	   0.077	   0.088	   0.094	   0.084	   0.047	   0.040	   0.044	   0.038
   0.031	  -0.002	  -0.009	   0.006	  -0.016	  -0.004	  -0.004	   0.007	   0.075	   0.090	   0.074	   0.067	   0.044	   0.050	   0.042	   0.042
  -0.007	  -0.014	  -0.036	   0.003	   0.025	  -0.002	   0.011	  -0.015	   0.090	   0.070	   0.080	   0.071	   0.050	   0.050	   0.044	   0.048
  -0.006	  -0.014	   0.029	  -0.022	   0.017	  -0.027	  -0.002	  -0.007	   0.102	   0.066	   0.079	   0.075	   0.046	   0.045	   0.045	   0.043
  -0.005	  -0.006	  -0.017	   0.046	   0.003	  -0.003	  -0.008	  -0.021	   0.078	   0.089	   0.085	   0.079	   0.043	   0.046	   0.044	   0.046
  -0.014	   0.020	  -0.004	   0.009	   0.011	  -0.007	   0.006	  -0.029	   0.063	   0.079	   0.086	   0.072	   0.035	   0.049	   0.038	   0.040
   0.014	  -0.027	  -0.001	   0.016	   0.018	   0.000	  -0.013	   0.021	   0.079	   0.064	   0.074	   0.080	   0.040	   0.048	   0.040	   0.041
  -0.017	   0.045	   0.009	  -0.006	  -0.001	   0.016	   0.008	   0.000	   0.075	   0.060	   0.097	   0.080	   0.037	   0.049	   0.041	   0.047
   0.009	  -0.009	   0.016	   0.002	   0.010	  -0.012	  -0.038	  -0.014	   0.083	   0.076	   0.061	   0.070	   0.049	   0.047	   0.045	   0.049
   0.008	  -0.024	  -0.003	  -0.018	   0.014	  -0.010	   0.013	   0.008	   0.086	   0.071	   0.076	   0.067	   0.051	   0.048	   0.044	   0.037
   0.022	  -0.008	   0.005	   0.010	   0.003	   0.014	  -0.022	   0.020	   0.085	   0.090	   0.063	   0.086	   0.035	   0.041	   0.042	   0.041
   0.001	   0.014	  -0.024	  -0.005	  -0.021	   0.012	  -0.016	   0.010	   0.067	   0.075	   0.071	   0.081	   0.043	   0.042	   0.044	   0.042
  -0.028	   0.004	   0.024	   0.004	   0.013	  -0.029	   0.025	  -0.010	   0.081	   0.082	   0.084	   0.076	   0.051	   0.037	   0.044	   0.046
   0.004	  -0.020	   0.008	  -0.012	   0.003	  -0.021	   0.012	   0.023	   0.076	   0.094	   0.078	   0.066	   0.041	   0.043	   0.041	   0.045
   0.005	  -0.003	  -0.005	  -0.008	  -0.013	  -0.001	   0.044	   0.006	   0.079	   0.082	   0.075	   0.069	   0.053	   0.056	   0.043	   0.047
  -0.037	   0.016	  -0.023	   0.002	  -0.004	   0.006	   0.031	  -0.001	   0.075	   0.067	   0.075	   0.086	   0.044	   0.042	   0.045	   0.045
  -0.010	  -0.011	  -0.014	   0.014	  -0.034	  -0.016	   0.014	  -0.000	   0.087	   0.078	   0.066	   0.084	   0.043	   0.047	   0.051	   0.046
   0.021	   0.005	  -0.029	   0.021	   0.016	  -0.011	  -0.033	  -0.009	   0.088	   0.103	   0.093	   0.073	   0.040	   0.039	   0.042	   0.048
  -0.000	  -0.007	  -0.011	   0.013	   0.000	   0.020	  -0.042	   0.003	   0.078	   0.070	   0.096	   0.083	   0.048	   0.046	   0.045	   0.049
  -0.006	  -0.037	   0.010	   0.005	   0.019	   0.004	   0.008	   0.007	   0.074	   0.092	   0.092	   0.085	   0.043	   0.051	   0.046	   0.038
   0.008	   0.007	   0.021	   0.014	   0.022	   0.005	  -0.023	  -0.003	   0.076	   0.077	   0.080	   0.070	   0.046	   0.051	   0.046	   0.044
  -0.010	  -0.010	   0.010	   0.024	   0.011	  -0.034	  -0.017	  -0.012	   0.068	   0.082	   0.081	   0.078	   0.047	   0.046	   0.037	   0.043
  -0.017	   0.009	  -0.027	  -0.008	  -0.016	  -0.017	   0.004	   0.013	   0.096	   0.084	   0.085	   0.058	   0.042	   0.044	   0.041	   0.039
   0.003	   0.005	  -0.005	  -0.002	  -0.007	   0.010	  -0.008	   0.012	   0.078	   0.083	   0.067	   0.094	   0.044	   0.044	   0.046	   0.042
  -0.025	  -0.023	   0.033	   0.001	   0.005	   0.005	  -0.031	   0.018	   0.072	   0.091	   0.086	   0.080	   0.045	   0.036	   0.043	   0.046
   0.010	  -0.031	   0.002	   0.001	   0.007	   0.009	   0.002	  -0.022	   0.083	   0.081	   0.090	   0.074	   0.044	   0.038	   0.046	   0.046
   0.011	  -0.047	   0.036	  -0.013	   0.011	  -0.032	  -0.026	   0.019	   0.090	   0.083	   0.089	   0.102	   0.038	   0.039	   0.040	   0.047
  -0.023	  -0.003	  -0.009	   0.012	   0.020	   0.005	   0.003	  -0.008	   0.074	   0.080	   0.077	   0.096	   0.039	   0.034	   0.045	   0.045
  -0.001	   0.013	   0.021	  -0.030	  -0.000	   0.019	   0.009	  -0.002	   0.084	   0.087	   0.091	   0.073	   0.045	   0.045	   0.046	   0.048
   0.020	   0.029	  -0.041	   0.009	  -0.019	  -0.031	  -0.005	   0.035	   0.079	   0.053	   0.081	   0.065	   0.046	   0.042	   0.051	   0.036
  -0.005	  -0.001	  -0.011	   0.012	   0.001	  -0.017	   0.017	   0.008	   0.066	   0.079	   0.084	   0.095	   0.043	   0.045	   0.048	   0.049
   0.028	   0.014	   0.004	   0.004	  -0.029	   0.028	   0.015	  -0.018	   0.085	   0.068	   0.073	   0.092	   0.041	   0.041	   0.045	   0.047
  -0.013	  -0.009	   0.001	  -0.006	  -0.014	  -0.024	   0.023	  -0.003	   0.066	   0.073	   0.076	   0.072	   0.038	   0.046	   0.049	   0.046
  -0.004	  -0.012	  -0.002	  -0.004	   0.015	  -0.016	  -0.003	   0.026	   0.074	   0.068	   0.070	   0.069	   0.041	   0.046	   0.046	   0.044
  -0.014	   0.003	  -0.000	  -0.023	  -0.013	   0.002	   0.005	   0.015	   0.086	   0.079	   0.088	   0.064	   0.046	   0.041	   0.052	   0.052
   0.000	  -0.015	   0.010	  -0.001	   0.046	   0.001	   0.007	   0.010	   0.071	   0.077	   0.094	   0.077	   0.046	   0.042	   0.043	   0.043
   0.006	  -0.025	   0.011	  -0.007	   0.016	  -0.003	  -0.028	   0.012	   0.049	   0.067	   0.081	   0.078	   0.042	   0.047	   0.047	   0.050
  -0.003	   0.008	   0.000	   0.005	   0.004	  -0.000	   0.003	   0.032	   0.068	   0.074	   0.086	   0.060	   0.041	   0.046	   0.053	   0.047
   0.009	  -0.001	  -0.029	  -0.002	  -0.017	  -0.015	   0.004	  -0.010	   0.065	   0.097	   0.065	   0.081	   0.050	   0.040	   0.048	   0.041
   0.012	   0.029	  -0.012	   0.020	   0.007	   0.003	   0.014	  -0.006	   0.088	   0.088	   0.064	   0.091	   0.043	   0.053	   0.041	   0.037
   0.007	   0.004	  -0.001	  -0.004	  -0.005	   0.015	   0.006	  -0.020	   0.091	   0.062	   0.098	   0.079	   0.044	   0.049	   0.050	   0.045
   0.010	  -0.019	  -0.016	  -0.014	  -0.006	   0.023	  -0.007	  -0.012	   0.084	   0.087	   0.076	   0.089	   0.050	   0.045	   0.039	   0.050
  -0.007	   0.007	   0.007	   0.000	  -0.001	  -0.002	   0.015	   0.016	   0.062	   0.083	   0.091	   0.076	   0.040	   0.048	   0.042	   0.039
  -0.031	  -0.021	  -0.003	   0.007	   0.007	   0.040	   0.007	   0.030	   0.080	   0.092	   0.073	   0.071	   0.052	   0.048	   0.043	   0.045
   0.007	   0.000	  -0.003	  -0.013	   0.008	   0.008	   0.010	   0.004	   0.081	   0.075	   0.099	   0.076	   0.047	   0.042	   0.047	   0.047
   0.012	   0.006	  -0.009	   0.029	   0.012	   0.006	   0.012	  -0.026	   0.070	   0.099	   0.068	   0.079	   0.044	   0.045	   0.050	   0.039
   0.015	  -0.010	   0.003	  -0.009	  -0.008	   0.010	  -0.012	  -0.041	   0.083	   0.072	   0.082	   0.082	   0.045	   0.038	   0.048	   0.045
  -0.011	  -0.002	  -0.014	   0.008	  -0.004	  -0.013	  -0.006	   0.006	   0.084	   0.078	   0.084	   0.087	   0.044	   0.045	   0.036	   0.045
   0.010	   0.015	   0.002	  -0.008	   0.033	  -0.025	  -0.002	   0.005	   0.060	   0.085	   0.074	   0.071	   0.049	   0.039	   0.052	   0.052
  -0.001	  -0.028	  -0.020	  -0.003	   0.017	  -0.007	   0.022	   0.014	   0.088	   0.069	   0.075	   0.079	   0.045	   0.048	   0.047	   0.041
  -0.003	   0.011	   0.006	   0.017	   0.013	   0.014	   0.024	  -0.005	   0.081	   0.074	   0.073	   0.087	   0.058	   0.050	   0.042	   0.045
  -0.008	   0.011	   0.004	  -0.010	  -0.012	   0.018	   0.035	   0.011	   0.095	   0.080	   0.096	   0.098	   0.046	   0.040	   0.049	   0.042
   0.002	   0.001	   0.018	   0.003	   0.001	  -0.018	  -0.011	   0.001	   0.082	   0.085	   0.105	   0.090	   0.047	   0.040	   0.044	   0.043
   0.026	   0.003	   0.015	  -0.020	  -0.006	   0.015	   0.019	  -0.001	   0.073	   0.092	   0.085	   0.085	   0.053	   0.044	   0.041	   0.043
  -0.026	   0.022	   0.016	   0.033	   0.014	  -0.020	  -0.004	   0.005	   0.082	   0.071	   0.083	   0.068	   0.044	   0.052	   0.046	   0.048
   0.026	  -0.003	  -0.018	   0.006	   0.002	   0.017	   0.001	   0.022	   0.089	   0.086	   0.071	   0.087	   0.042	   0.044	   0.040	   0.044
  -0.012	   0.001	   0.042	  -0.025	  -0.005	  -0.011	   0.000	   0.002	   0.069	   0.072	   0.069	   0.078	   0.043	   0.043	   0.047	   0.042
  -0.020	   0.020	  -0.004	  -0.028	  -0.020	  -0.005	  -0.004	   0.004	   0.077	   0.105	   0.077	   0.076	   0.045	   0.045	   0.047	   0.049
   0.023	   0.023	   0.006	  -0.016	   0.009	   0.001	  -0.021	  -0.016	   0.081	   0.084	   0.069	   0.083	   0.039	   0.047	   0.046	   0.048
   0.013	   0.011	   0.025	   0.002	   0.008	   0.031	  -0.015	  -0.012	   0.076	   0.074	   0.078	   0.086	   0.049	   0.049	   0.050	   0.044
   0.002	   0.035	   0.017	  -0.002	   0.005	   0.008	   0.021	  -0.020	   0.072	   0.078	   0.079	   0.074	   0.047	   0.045	   0.043	   0.040
   0.018	   0.018	   0.005	   0.018	   0.026	  -0.001	  -0.012	   0.002	   0.072	   0.078	   0.076	   0.083	   0.045	   0.050	   0.048	   0.044
  -0.003	   0.018	  -0.015	  -0.019	  -0.018	  -0.005	   0.004	   0.055	   0.086	   0.088	   0.065	   0.082	   0.047	   0.046	   0.042	   0.044
   0.016	  -0.017	  -0.017	  -0.038	   0.009	   0.019	   0.001	  -0.015	   0.082	   0.086	   0.078	   0.097	   0.048	   0.045	   0.039	   0.044
  -0.021	   0.012	   0.012	  -0.021	   0.006	   0.011	  -0.007	  -0.021	   0.082	   0.095	   0.092	   0.088	   0.045	   0.047	   0.042	   0.047
  -0.019	  -0.013	  -0.022	  -0.011	   0.021	   0.007	   0.012	   0.003	   0.093	   0.076	   0.080	   0.083	   0.045	   0.046	   0.054	   0.046
   0.017	  -0.011	   0.003	  -0.014	  -0.011	  -0.006	   0.032	  -0.017	   0.092	   0.081	   0.076	   0.088	   0.047	   0.049	   0.057	   0.050
  -0.012	  -0.001	   0.009	   0.015	   0.024	  -0.006	   0.009	  -0.003	   0.080	   0.073	   0.077	   0.081	   0.045	   0.049	   0.049	   0.051
   0.004	  -0.017	  -0.019	   0.023	  -0.003	  -0.009	  -0.020	   0.028	   0.077	   0.072	   0.081	   0.090	   0.046	   0.042	   0.053	   0.051
  -0.034	   0.013	   0.018	   0.011	  -0.031	  -0.011	  -0.001	   0.024	   0.087	   0.094	   0.085	   0.080	   0.049	   0.043	   0.048	   0.042
   0.018	   0.002	   0.013	   0.006	  -0.015	  -0.014	  -0.001	  -0.035	   0.072	   0.089	   0.059	   0.061	   0.043	   0.043	   0.050	   0.042
  -0.001	  -0.018	   0.007	  -0.017	   0.004	  -0.013	   0.007	  -0.033	   0.080	   0.075	   0.079	   0.075	   0.050	   0.041	   0.043	   0.044
   0.019	  -0.004	  -0.016	   0.011	   0.002	  -0.010	   0.002	  -0.006	   0.087	   0.079	   0.080	   0.082	   0.039	   0.048	   0.048	   0.046
   0.005	   0.006	  -0.002	   0.026	   0.036	  -0.004	   0.018	   0.010	   0.092	   0.089	   0.083	   0.099	   0.040	   0.044	   0.045	   0.041
   0.013	   0.005	  -0.006	   0.030	  -0.024	   0.003	   0.020	  -0.024	   0.076	   0.073	   0.082	   0.089	   0.049	   0.047	   0.043	   0.043
  -0.007	  -0.017	  -0.007	   0.021	   0.006	  -0.019	   0.019	  -0.001	   0.100	   0.077	   0.079	   0.078	   0.048	   0.044	   0.049	   0.045
  -0.022	   0.001	  -0.013	  -0.012	  -0.002	   0.012	  -0.019	  -0.002	   0.105	   0.066	   0.062	   0.088	   0.048	   0.043	   0.045	   0.043
  -0.005	  -0.005	   0.001	   0.025	  -0.014	   0.003	  -0.010	  -0.030	   0.069	   0.081	   0.071	   0.074	   0.041	   0.047	   0.047	   0.046
   0.016	  -0.013	   0.013	  -0.016	  -0.027	   0.012	  -0.014	   0.017	   0.071	   0.090	   0.103	   0.093	   0.042	   0.044	   0.046	   0.045
