   0.008	   0.046	   0.013	   0.009	   0.002	   0.016	  -0.009	   0.017	   0.091	   0.070	   0.086	   0.086	   0.046	   0.052	   0.043	   0.043
   0.005	  -0.010	   0.003	  -0.005	   0.030	   0.012	   0.001	   0.006	   0.090	   0.074	   0.073	   0.081	   0.046	   0.044	   0.045	   0.045
   0.009	  -0.004	   0.002	   0.010	   0.013	   0.027	  -0.012	  -0.017	   0.100	   0.082	   0.093	   0.087	   0.041	   0.051	   0.050	   0.047
   0.029	  -0.002	   0.008	  -0.018	   0.016	  -0.029	  -0.011	  -0.017	   0.097	   0.076	   0.092	   0.078	   0.040	   0.046	   0.044	   0.044
   0.017	  -0.006	   0.026	  -0.015	  -0.006	  -0.003	  -0.001	   0.015	   0.085	   0.080	   0.085	   0.102	   0.047	   0.047	   0.044	   0.044
  -0.007	  -0.030	   0.017	  -0.008	   0.003	  -0.004	   0.017	   0.008	   0.070	   0.090	   0.094	   0.088	   0.045	   0.044	   0.048	   0.033
   0.032	  -0.038	  -0.017	   0.017	   0.009	  -0.006	   0.002	  -0.021	   0.095	   0.082	   0.081	   0.081	   0.046	   0.050	   0.044	   0.042
   0.014	  -0.002	   0.019	  -0.027	  -0.022	   0.007	   0.019	   0.005	   0.076	   0.063	   0.075	   0.080	   0.041	   0.047	   0.040	   0.050
   0.015	  -0.010	  -0.024	   0.002	  -0.019	   0.006	   0.002	  -0.003	   0.075	   0.060	   0.070	   0.083	   0.046	   0.043	   0.048	   0.035
   0.010	   0.022	   0.012	  -0.010	   0.028	  -0.024	  -0.023	  -0.001	   0.076	   0.094	   0.069	   0.072	   0.041	   0.053	   0.048	   0.037
  -0.015	   0.011	   0.001	  -0.004	   0.011	   0.011	   0.017	  -0.029	   0.073	   0.080	   0.075	   0.086	   0.035	   0.043	   0.041	   0.041
  -0.007	  -0.016	  -0.011	  -0.016	  -0.032	  -0.032	   0.006	  -0.016	   0.064	   0.075	   0.069	   0.073	   0.056	   0.042	   0.039	   0.049
  -0.017	   0.004	   0.008	  -0.016	  -0.003	  -0.002	   0.005	   0.007	   0.094	   0.077	   0.077	   0.080	   0.044	   0.049	   0.046	   0.045
   0.023	   0.009	   0.012	  -0.017	  -0.014	   0.023	  -0.013	   0.011	   0.076	   0.087	   0.082	   0.085	   0.041	   0.048	   0.048	   0.055
   0.002	  -0.005	  -0.012	   0.019	  -0.032	   0.003	   0.016	  -0.012	   0.057	   0.082	   0.086	   0.090	   0.044	   0.048	   0.044	   0.041
  -0.022	  -0.004	  -0.013	  -0.009	  -0.009	  -0.012	  -0.009	   0.030	   0.071	   0.071	   0.082	   0.073	   0.046	   0.044	   0.043	   0.044
  -0.003	  -0.007	  -0.008	   0.006	  -0.013	  -0.022	   0.011	   0.006	   0.084	   0.072	   0.085	   0.090	   0.050	   0.054	   0.051	   0.045
  -0.019	  -0.011	   0.004	   0.003	   0.041	  -0.003	  -0.023	  -0.034	   0.076	   0.069	   0.091	   0.062	   0.038	   0.044	   0.043	   0.043
   0.009	   0.009	   0.032	  -0.037	  -0.013	  -0.004	   0.016	  -0.014	   0.079	   0.080	   0.067	   0.073	   0.044	   0.043	   0.046	   0.046
   0.019	   0.003	  -0.005	   0.014	  -0.011	  -0.013	   0.001	   0.026	   0.082	   0.067	   0.089	   0.080	   0.042	   0.048	   0.046	   0.045
   0.013	   0.011	   0.002	   0.004	  -0.036	  -0.002	   0.005	   0.033	   0.082	   0.069	   0.075	   0.069	   0.046	   0.044	   0.042	   0.045
  -0.023	   0.006	  -0.018	   0.036	   0.013	  -0.002	   0.034	   0.002	   0.086	   0.065	   0.090	   0.082	   0.045	   0.048	   0.046	   0.042
   0.014	  -0.034	  -0.010	  -0.010	   0.005	   0.015	   0.001	   0.000	   0.076	   0.084	   0.071	   0.083	   0.047	   0.044	   0.046	   0.047
   0.007	   0.004	  -0.014	   0.008	  -0.019	  -0.002	   0.005	   0.019	   0.092	   0.079	   0.088	   0.099	   0.046	   0.050	   0.041	   0.048
  -0.014	  -0.015	  -0.021	  -0.039	   0.002	  -0.010	  -0.011	  -0.014	   0.090	   0.084	   0.078	   0.079	   0.043	   0.046	   0.034	   0.052
  -0.001	  -0.012	  -0.027	   0.014	  -0.005	   0.001	   0.017	   0.004	   0.078	   0.069	   0.069	   0.090	   0.044	   0.046	   0.034	   0.040
   0.007	  -0.004	  -0.002	   0.046	  -0.027	   0.017	   0.002	  -0.003	   0.098	   0.086	   0.062	   0.085	   0.052	   0.046	   0.039	   0.041
   0.027	  -0.002	  -0.026	   0.031	   0.006	  -0.039	   0.005	  -0.021	   0.068	   0.092	   0.084	   0.075	   0.041	   0.043	   0.046	   0.048
  -0.010	  -0.026	  -0.021	  -0.004	  -0.004	  -0.012	  -0.001	  -0.003	   0.092	   0.078	   0.067	   0.100	   0.051	   0.047	   0.052	   0.044
  -0.012	  -0.007	  -0.007	  -0.021	   0.006	  -0.020	  -0.010	   0.002	   0.096	   0.079	   0.084	   0.102	   0.044	   0.045	   0.044	   0.043
