   0.021	  -0.038	   0.012	  -0.032	   0.002	   0.011	  -0.016	   0.027	   0.113	   0.132	   0.103	   0.130	   0.042	   0.049	   0.052	   0.040
   0.062	  -0.020	   0.022	   0.021	   0.034	   0.074	  -0.031	   0.002	   0.109	   0.131	   0.134	   0.118	   0.034	   0.046	   0.048	   0.038
  -0.029	  -0.011	   0.008	   0.024	  -0.044	   0.001	   0.003	   0.011	   0.122	   0.139	   0.115	   0.125	   0.055	   0.048	   0.041	   0.048
   0.051	  -0.015	  -0.016	  -0.012	  -0.014	   0.027	   0.005	   0.021	   0.140	   0.141	   0.151	   0.140	   0.050	   0.049	   0.045	   0.048
   0.007	   0.031	   0.027	   0.049	   0.006	   0.025	  -0.007	  -0.010	   0.141	   0.125	   0.133	   0.120	   0.048	   0.047	   0.041	   0.046
  -0.022	   0.025	   0.002	  -0.092	   0.036	  -0.013	  -0.003	   0.020	   0.128	   0.128	   0.142	   0.133	   0.051	   0.041	   0.045	   0.049
  -0.034	   0.043	  -0.045	  -0.046	   0.005	  -0.002	  -0.032	  -0.039	   0.141	   0.128	   0.133	   0.138	   0.051	   0.043	   0.047	   0.048
  -0.017	   0.059	   0.025	   0.035	   0.007	  -0.012	   0.039	  -0.042	   0.138	   0.135	   0.140	   0.129	   0.045	   0.039	   0.047	   0.044
  -0.018	   0.030	   0.041	   0.030	   0.004	   0.049	   0.035	  -0.022	   0.129	   0.132	   0.130	   0.138	   0.043	   0.044	   0.049	   0.050
   0.013	  -0.000	  -0.031	  -0.036	  -0.051	   0.019	   0.007	  -0.065	   0.130	   0.127	   0.127	   0.146	   0.042	   0.051	   0.042	   0.052
   0.024	  -0.019	   0.032	  -0.004	  -0.022	  -0.009	   0.059	   0.009	   0.129	   0.143	   0.120	   0.116	   0.043	   0.039	   0.051	   0.043
   0.078	   0.021	  -0.062	   0.057	  -0.021	  -0.076	   0.055	   0.010	   0.119	   0.120	   0.133	   0.137	   0.043	   0.045	   0.040	   0.039
  -0.078	   0.026	   0.013	  -0.041	   0.018	  -0.071	   0.098	  -0.008	   0.125	   0.133	   0.137	   0.133	   0.040	   0.048	   0.050	   0.056
   0.013	   0.001	  -0.000	   0.031	   0.017	  -0.027	  -0.020	   0.000	   0.126	   0.145	   0.122	   0.134	   0.039	   0.048	   0.041	   0.035
   0.047	  -0.069	  -0.017	  -0.027	   0.073	  -0.021	  -0.008	  -0.047	   0.110	   0.140	   0.124	   0.141	   0.045	   0.052	   0.046	   0.046
  -0.024	   0.039	   0.005	  -0.031	   0.000	  -0.015	   0.021	  -0.050	   0.127	   0.136	   0.142	   0.123	   0.046	   0.050	   0.043	   0.042
  -0.023	  -0.043	  -0.056	  -0.011	   0.094	  -0.040	  -0.034	  -0.018	   0.150	   0.114	   0.132	   0.141	   0.040	   0.041	   0.041	   0.045
   0.002	  -0.047	   0.034	   0.002	   0.070	   0.004	  -0.009	   0.078	   0.135	   0.132	   0.130	   0.138	   0.045	   0.046	   0.042	   0.055
   0.037	  -0.040	  -0.032	  -0.011	   0.040	   0.026	  -0.039	   0.036	   0.126	   0.121	   0.144	   0.127	   0.042	   0.049	   0.043	   0.041
  -0.009	   0.002	   0.010	  -0.025	   0.031	   0.000	   0.022	   0.007	   0.130	   0.136	   0.117	   0.155	   0.052	   0.045	   0.037	   0.048
   0.029	   0.021	   0.056	  -0.081	  -0.016	   0.001	  -0.004	  -0.061	   0.116	   0.136	   0.112	   0.133	   0.041	   0.038	   0.060	   0.038
   0.034	   0.051	   0.061	   0.025	   0.021	  -0.000	   0.003	  -0.003	   0.126	   0.133	   0.128	   0.134	   0.041	   0.043	   0.044	   0.045
   0.031	  -0.031	   0.052	   0.008	  -0.039	   0.003	  -0.012	  -0.000	   0.150	   0.155	   0.121	   0.119	   0.045	   0.047	   0.048	   0.045
  -0.044	  -0.016	  -0.084	  -0.029	  -0.001	  -0.044	  -0.029	  -0.040	   0.111	   0.107	   0.131	   0.149	   0.048	   0.050	   0.039	   0.047
   0.030	   0.014	   0.071	   0.021	  -0.041	   0.039	   0.037	  -0.072	   0.129	   0.137	   0.125	   0.123	   0.038	   0.048	   0.043	   0.043
   0.006	  -0.006	   0.008	   0.030	  -0.025	  -0.019	   0.030	  -0.007	   0.133	   0.132	   0.127	   0.126	   0.046	   0.049	   0.046	   0.049
  -0.035	   0.013	   0.077	   0.010	   0.019	  -0.007	  -0.056	  -0.021	   0.122	   0.121	   0.114	   0.119	   0.049	   0.043	   0.045	   0.043
  -0.035	   0.050	  -0.003	  -0.037	   0.028	  -0.009	   0.025	  -0.021	   0.129	   0.127	   0.132	   0.149	   0.046	   0.040	   0.041	   0.047
